"avg_delivery_delay_days","avg_review_score"
"1.45","5.0"
"10.48","2.0"
"8.00","4.0"
"10.07","5.0"
"6.66","5.0"
"17.29","5.0"
"5.40","5.0"
"4.13","5.0"
"4.96","4.0"
"15.29","1.0"
"19.37","5.0"
"4.10","5.0"
"8.40","5.0"
"8.02","4.0"
"8.78","4.0"
"6.15","5.0"
"8.13","5.0"
"12.32","5.0"
"9.69","5.0"
"3.10","5.0"
"9.77","4.0"
"9.78","2.0"
"6.45","5.0"
"15.83","5.0"
"13.56","3.0"
"8.37","3.0"
"26.24","5.0"
"7.88","5.0"
"4.99","5.0"
"11.31","4.0"
"8.97","5.0"
"11.88","5.0"
"14.06","5.0"
"16.98","3.0"
"9.67","5.0"
"31.13","3.0"
"15.03","4.0"
"7.07","5.0"
"14.84","5.0"
"12.76","5.0"
"14.33","4.0"
"7.09","5.0"
"24.55","3.0"
"11.07","5.0"
"41.02","1.0"
"5.22","5.0"
"9.10","5.0"
"17.91","1.0"
"33.81","1.0"
"12.66","4.0"
"51.07","1.0"
"9.95","5.0"
"8.72","5.0"
"13.55","5.0"
"7.14","1.0"
"8.77","4.0"
"12.15","5.0"
"2.57","5.0"
"4.49","4.0"
"12.28","4.0"
"13.50","5.0"
"6.55","4.0"
"12.92","5.0"
"13.20","5.0"
"12.10","5.0"
"4.95","3.0"
"22.13","5.0"
"16.83","5.0"
"15.66","5.0"
"7.96","5.0"
"20.29","3.0"
"4.96","5.0"
"10.95","4.0"
"4.17","5.0"
"6.32","5.0"
"13.98","5.0"
"8.21","5.0"
"9.71","4.0"
"8.39","5.0"
"23.08","1.0"
"13.23","3.0"
"4.20","5.0"
"7.26","3.0"
"17.21","5.0"
"22.04","4.0"
"7.06","5.0"
"25.89","5.0"
"12.79","4.0"
"6.24","5.0"
"15.04","5.0"
"15.05","5.0"
"12.06","4.0"
"4.22","5.0"
"5.27","1.0"
"3.99","5.0"
"17.36","5.0"
"9.13","5.0"
"5.73","4.0"
"8.99","1.0"
"9.89","5.0"
"7.39","5.0"
"13.31","4.0"
"6.30","5.0"
"19.55","3.0"
"6.94","3.0"
"1.77","5.0"
"26.38","5.0"
"11.14","5.0"
"12.86","4.0"
"11.19","5.0"
"12.20","5.0"
"18.97","2.0"
"3.90","5.0"
"22.31","5.0"
"21.06","4.5"
"13.89","5.0"
"1.98","5.0"
"16.75","1.0"
"10.42","5.0"
"32.46","1.0"
"15.93","5.0"
"17.91","5.0"
"1.68","5.0"
"30.78","5.0"
"9.28","5.0"
"3.28","5.0"
"14.24","5.0"
"5.38","5.0"
"13.05","4.0"
"8.91","5.0"
"11.93","5.0"
"9.88","5.0"
"7.13","5.0"
"5.88","5.0"
"5.41","1.0"
"14.95","1.0"
"6.27","3.0"
"13.28","5.0"
"11.07","5.0"
"8.04","5.0"
"20.00","3.0"
"8.34","2.0"
"8.01","5.0"
"5.03","4.0"
"30.92","1.0"
"12.26","5.0"
"15.85","5.0"
"7.27","5.0"
"6.16","5.0"
"38.49","5.0"
"30.14","4.0"
"23.02","5.0"
"12.30","5.0"
"9.55","5.0"
"10.29","5.0"
"32.13","3.0"
"9.42","4.0"
"14.15","5.0"
"13.16","5.0"
"4.24","5.0"
"7.39","5.0"
"7.62","4.0"
"13.05","3.0"
"4.30","3.0"
"9.61","5.0"
"1.62","5.0"
"9.19","5.0"
"6.06","3.0"
"19.73","5.0"
"15.95","4.0"
"3.85","5.0"
"26.08","3.0"
"13.08","4.0"
"1.94","5.0"
"11.16","4.0"
"21.22","1.0"
"22.72","3.0"
"8.39","4.0"
"3.93","5.0"
"9.92","1.0"
"6.97","4.0"
"23.28","5.0"
"35.26","2.0"
"7.13","3.0"
"1.31","5.0"
"13.07","5.0"
"9.25","5.0"
"12.27","5.0"
"8.95","5.0"
"11.43","3.0"
"4.07","5.0"
"10.19","5.0"
"15.11","5.0"
"24.08","5.0"
"13.66","5.0"
"25.62","5.0"
"22.74","5.0"
"5.97","1.0"
"5.10","3.0"
"23.87","5.0"
"27.32","4.0"
"8.55","5.0"
"13.70","5.0"
"10.32","3.0"
"7.93","4.0"
"10.07","5.0"
"5.21","5.0"
"6.31","5.0"
"10.37","2.0"
"7.28","5.0"
"59.66","1.0"
"9.12","5.0"
"20.47","4.0"
"18.53","5.0"
"19.54","4.0"
"13.13","1.0"
"7.11","5.0"
"101.13","5.0"
"5.03","5.0"
"5.88","3.0"
"6.98","5.0"
"4.71","4.0"
"3.14","5.0"
"17.00","5.0"
"18.26","1.0"
"15.39","4.0"
"10.32","5.0"
"13.62","5.0"
"3.09","4.0"
"18.40","1.0"
"6.07","5.0"
"19.01","5.0"
"1.93","5.0"
"19.61","4.0"
"18.76","3.0"
"13.96","5.0"
"4.39","5.0"
"6.93","3.0"
"19.04","5.0"
"17.09","1.0"
"20.25","5.0"
"11.10","3.0"
"10.00","4.0"
"21.66","5.0"
"6.58","1.0"
"16.30","5.0"
"37.55","1.0"
"9.07","5.0"
"30.19","5.0"
"10.14","5.0"
"16.05","5.0"
"6.14","5.0"
"21.72","1.0"
"15.50","5.0"
"34.10","1.0"
"6.63","5.0"
"6.18","5.0"
"19.25","5.0"
"15.13","5.0"
"16.48","5.0"
"5.66","5.0"
"7.08","1.0"
"5.16","2.0"
"11.42","5.0"
"5.37","4.0"
"6.06","1.0"
"7.93","5.0"
"10.68","5.0"
"21.59","4.0"
"7.19","5.0"
"2.26","5.0"
"28.66","5.0"
"2.58","1.0"
"6.97","5.0"
"3.19","5.0"
"10.48","5.0"
"6.09","5.0"
"17.32","4.0"
"15.14","5.0"
"13.15","3.0"
"2.51","5.0"
"6.32","5.0"
"2.33","5.0"
"22.43","4.0"
"17.12","1.0"
"5.86","5.0"
"11.94","4.0"
"17.25","1.0"
"18.08","4.0"
"6.28","5.0"
"8.01","5.0"
"3.79","5.0"
"9.79","3.0"
"71.48","5.0"
"6.96","5.0"
"9.26","5.0"
"7.59","4.0"
"14.43","1.0"
"18.91","2.0"
"6.28","5.0"
"14.69","4.0"
"7.96","5.0"
"9.02","5.0"
"7.59","5.0"
"6.52","5.0"
"14.01","5.0"
"4.36","5.0"
"2.00","5.0"
"26.44","1.0"
"13.07","5.0"
"11.90","4.0"
"8.22","4.0"
"2.81","5.0"
"12.53","2.0"
"5.05","5.0"
"6.13","4.0"
"3.95","5.0"
"11.23","5.0"
"14.98","5.0"
"20.68","5.0"
"13.85","5.0"
"41.23","3.0"
"7.67","5.0"
"18.50","1.0"
"7.33","5.0"
"16.01","4.0"
"18.83","5.0"
"10.93","5.0"
"28.57","5.0"
"8.55","5.0"
"16.30","5.0"
"19.84","5.0"
"16.54","1.0"
"5.75","1.0"
"5.52","5.0"
"7.19","5.0"
"9.24","5.0"
"9.06","5.0"
"22.95","5.0"
"9.26","5.0"
"3.78","5.0"
"10.19","5.0"
"32.89","5.0"
"12.99","4.0"
"12.87","5.0"
"26.86","5.0"
"14.46","5.0"
"11.13","5.0"
"14.52","5.0"
"23.75","1.0"
"9.15","5.0"
"8.72","5.0"
"7.83","5.0"
"4.82","5.0"
"9.02","4.0"
"12.45","4.0"
"6.10","5.0"
"15.78","5.0"
"10.22","5.0"
"6.32","5.0"
"3.80","5.0"
"4.04","5.0"
"5.76","5.0"
"6.51","3.0"
"29.05","1.0"
"6.14","4.0"
"2.37","1.0"
"14.65","2.0"
"10.83","5.0"
"10.05","5.0"
"1.90","5.0"
"17.39","5.0"
"9.14","5.0"
"11.96","5.0"
"38.32","1.0"
"6.33","3.0"
"2.20","4.0"
"19.08","2.0"
"18.70","2.0"
"8.05","3.0"
"3.22","5.0"
"20.97","1.0"
"26.22","3.0"
"10.31","3.0"
"17.86","4.0"
"5.19","5.0"
"5.80","5.0"
"10.13","4.0"
"33.51","3.0"
"5.02","5.0"
"14.48","5.0"
"51.08","1.0"
"9.14","5.0"
"9.27","3.0"
"29.10","5.0"
"22.74","1.0"
"7.60","5.0"
"2.06","4.0"
"7.31","5.0"
"6.80","5.0"
"11.91","4.0"
"33.77","5.0"
"9.05","5.0"
"13.03","1.0"
"10.97","5.0"
"2.30","4.0"
"9.13","4.0"
"13.80","5.0"
"7.29","5.0"
"13.97","4.0"
"23.84","2.0"
"15.93","5.0"
"7.14","5.0"
"26.13","4.0"
"15.43","2.0"
"9.85","5.0"
"5.90","3.0"
"28.92","1.0"
"12.87","5.0"
"15.43","4.0"
"7.38","4.0"
"5.57","5.0"
"5.14","3.0"
"6.91","5.0"
"4.38","5.0"
"15.27","5.0"
"19.26","5.0"
"8.94","5.0"
"5.79","5.0"
"53.35","1.0"
"9.02","4.0"
"17.01","5.0"
"12.38","5.0"
"1.29","3.0"
"4.17","5.0"
"22.59","5.0"
"9.31","5.0"
"13.94","4.0"
"22.25","4.0"
"2.01","5.0"
"14.17","5.0"
"3.24","5.0"
"17.95","5.0"
"24.27","5.0"
"2.07","5.0"
"11.68","4.0"
"8.78","5.0"
"34.81","1.0"
"7.14","5.0"
"1.99","5.0"
"4.49","5.0"
"5.24","3.0"
"8.22","1.0"
"8.13","5.0"
"13.11","5.0"
"14.05","4.0"
"11.74","4.0"
"8.24","5.0"
"17.77","5.0"
"55.89","4.0"
"41.01","5.0"
"9.15","3.0"
"4.18","2.0"
"11.08","5.0"
"8.67","4.0"
"14.58","3.0"
"20.29","5.0"
"16.23","4.0"
"9.15","4.0"
"13.44","5.0"
"10.87","5.0"
"9.31","2.0"
"11.84","5.0"
"8.11","5.0"
"9.49","3.0"
"19.17","5.0"
"6.24","5.0"
"26.36","5.0"
"7.79","5.0"
"14.28","5.0"
"11.40","5.0"
"34.07","1.0"
"10.96","5.0"
"7.53","5.0"
"7.81","5.0"
"15.15","5.0"
"12.05","5.0"
"5.62","5.0"
"12.69","3.0"
"3.83","1.0"
"7.11","5.0"
"1.76","5.0"
"11.86","3.0"
"3.54","2.0"
"5.57","5.0"
"8.23","5.0"
"11.70","5.0"
"27.92","2.0"
"12.80","5.0"
"24.44","5.0"
"32.50","1.0"
"6.90","5.0"
"13.83","1.0"
"16.24","5.0"
"8.23","5.0"
"24.94","5.0"
"12.64","4.0"
"7.47","1.0"
"9.22","5.0"
"14.90","3.0"
"2.85","5.0"
"19.35","5.0"
"6.89","4.0"
"9.03","5.0"
"14.69","1.0"
"12.73","1.0"
"5.63","4.0"
"5.66","3.0"
"15.95","5.0"
"6.81","5.0"
"14.11","5.0"
"15.38","1.0"
"17.36","3.0"
"21.75","5.0"
"7.62","4.0"
"9.62","5.0"
"11.85","4.0"
"11.11","4.0"
"6.03","4.0"
"16.65","5.0"
"6.09","5.0"
"8.04","4.0"
"2.04","5.0"
"6.79","1.0"
"20.77","4.0"
"17.36","5.0"
"7.94","5.0"
"5.18","4.0"
"16.01","4.0"
"3.96","5.0"
"18.17","3.0"
"3.99","4.0"
"22.92","5.0"
"6.27","3.0"
"11.79","5.0"
"10.85","5.0"
"14.36","5.0"
"7.16","4.0"
"3.61","4.0"
"12.10","5.0"
"3.19","5.0"
"7.54","5.0"
"14.50","5.0"
"6.49","3.0"
"29.08","3.0"
"6.89","4.0"
"9.87","4.0"
"16.06","4.0"
"11.16","5.0"
"11.91","5.0"
"1.85","4.0"
"15.25","5.0"
"33.28","4.0"
"13.85","3.0"
"6.85","5.0"
"6.26","2.0"
"3.98","5.0"
"8.89","4.0"
"4.48","4.0"
"6.81","4.0"
"12.05","5.0"
"7.24","5.0"
"10.01","4.0"
"2.16","5.0"
"6.84","3.0"
"14.12","5.0"
"7.99","5.0"
"6.04","5.0"
"35.87","5.0"
"9.48","5.0"
"9.12","4.0"
"14.29","1.0"
"2.64","4.0"
"52.05","1.0"
"11.06","3.0"
"8.76","5.0"
"2.98","5.0"
"5.84","5.0"
"3.96","5.0"
"2.71","5.0"
"11.44","5.0"
"3.86","5.0"
"8.01","5.0"
"6.94","5.0"
"20.97","3.0"
"5.35","5.0"
"9.00","5.0"
"5.80","5.0"
"8.64","5.0"
"4.26","5.0"
"17.34","3.0"
"5.11","3.0"
"10.09","4.0"
"10.76","1.0"
"2.97","5.0"
"13.11","5.0"
"7.83","4.0"
"7.52","3.0"
"13.36","5.0"
"5.61","4.0"
"16.09","3.0"
"5.91","4.0"
"12.98","5.0"
"12.32","5.0"
"28.29","1.0"
"6.14","3.0"
"23.48","5.0"
"14.03","1.0"
"8.00","5.0"
"36.93","1.0"
"11.41","4.0"
"8.01","5.0"
"21.83","4.0"
"8.88","4.0"
"27.37","1.0"
"11.70","1.0"
"5.05","5.0"
"8.42","4.0"
"11.76","5.0"
"16.80","5.0"
"13.45","1.0"
"29.09","3.0"
"11.47","3.0"
"35.92","5.0"
"13.59","5.0"
"12.28","4.0"
"21.59","5.0"
"17.36","4.0"
"13.06","4.0"
"8.96","3.0"
"8.08","5.0"
"19.60","5.0"
"7.69","5.0"
"16.10","1.0"
"3.01","5.0"
"8.09","5.0"
"9.92","4.0"
"13.32","1.0"
"1.24","5.0"
"13.71","3.0"
"1.65","5.0"
"15.17","5.0"
"9.69","5.0"
"12.00","5.0"
"5.92","3.0"
"7.79","5.0"
"13.21","1.0"
"16.74","4.0"
"10.03","4.0"
"8.26","4.0"
"29.00","5.0"
"14.49","1.0"
"11.01","5.0"
"22.35","1.0"
"4.81","5.0"
"7.34","5.0"
"23.09","5.0"
"24.01","5.0"
"8.83","4.0"
"15.27","5.0"
"2.79","2.0"
"3.79","1.0"
"23.86","5.0"
"11.63","4.0"
"2.03","1.0"
"9.66","2.0"
"13.03","3.0"
"7.13","5.0"
"6.50","5.0"
"34.33","1.0"
"5.20","5.0"
"6.85","5.0"
"10.29","3.0"
"9.96","4.0"
"9.35","4.0"
"22.10","4.0"
"6.75","5.0"
"9.29","5.0"
"11.30","5.0"
"16.08","5.0"
"13.08","5.0"
"10.61","5.0"
"12.45","3.0"
"5.98","5.0"
"14.02","5.0"
"13.33","2.0"
"3.93","4.0"
"8.83","4.0"
"5.92","5.0"
"5.25","4.0"
"2.91","5.0"
"5.20","5.0"
"4.81","3.0"
"11.81","5.0"
"23.25","3.0"
"41.56","1.0"
"6.34","5.0"
"6.23","5.0"
"3.00","4.0"
"3.45","5.0"
"6.08","5.0"
"4.38","5.0"
"5.32","5.0"
"10.00","5.0"
"6.74","5.0"
"2.61","5.0"
"5.55","5.0"
"16.68","4.0"
"10.49","5.0"
"5.07","1.0"
"4.99","5.0"
"6.20","5.0"
"12.13","4.0"
"16.82","1.0"
"20.19","5.0"
"7.79","5.0"
"4.13","5.0"
"8.82","1.0"
"8.60","4.0"
"5.94","5.0"
"5.24","5.0"
"25.04","5.0"
"5.23","5.0"
"13.03","3.0"
"7.94","5.0"
"5.03","5.0"
"41.34","1.0"
"6.78","5.0"
"9.04","4.0"
"23.97","5.0"
"19.03","5.0"
"10.10","5.0"
"15.24","5.0"
"21.33","4.0"
"11.06","5.0"
"17.89","2.0"
"3.66","3.0"
"8.58","2.0"
"9.18","5.0"
"21.09","4.0"
"11.86","4.0"
"36.47","3.0"
"21.68","5.0"
"11.32","5.0"
"11.15","5.0"
"8.31","5.0"
"10.10","5.0"
"8.05","5.0"
"11.48","1.0"
"10.89","5.0"
"6.16","4.0"
"25.90","5.0"
"5.79","1.0"
"2.28","3.0"
"14.06","5.0"
"7.05","5.0"
"13.07","5.0"
"7.78","5.0"
"11.95","5.0"
"17.95","5.0"
"9.11","5.0"
"17.17","4.0"
"6.34","1.0"
"2.92","5.0"
"5.43","5.0"
"12.02","5.0"
"15.63","5.0"
"5.41","4.0"
"14.07","3.0"
"7.27","5.0"
"17.95","5.0"
"8.16","5.0"
"4.36","4.0"
"11.97","5.0"
"10.18","5.0"
"28.90","2.0"
"7.91","5.0"
"16.34","5.0"
"11.89","5.0"
"2.93","5.0"
"16.17","4.0"
"26.41","1.0"
"8.24","5.0"
"5.81","5.0"
"8.14","4.0"
"13.80","4.0"
"7.12","3.0"
"6.87","1.0"
"11.16","5.0"
"18.57","3.0"
"16.26","1.0"
"10.25","5.0"
"7.18","4.0"
"13.85","5.0"
"25.53","2.0"
"7.78","1.0"
"11.50","5.0"
"13.35","5.0"
"14.94","4.0"
"3.13","4.0"
"3.96","5.0"
"19.84","5.0"
"8.91","5.0"
"10.37","5.0"
"11.60","5.0"
"3.80","5.0"
"12.66","5.0"
"19.87","5.0"
"8.21","5.0"
"10.67","3.0"
"6.67","5.0"
"7.66","5.0"
"13.16","5.0"
"20.28","5.0"
"27.02","1.0"
"7.04","5.0"
"15.27","5.0"
"5.09","5.0"
"6.95","4.0"
"1.66","4.0"
"11.63","5.0"
"5.81","4.0"
"29.26","3.0"
"11.36","5.0"
"17.75","5.0"
"32.45","2.0"
"10.05","5.0"
"9.30","5.0"
"14.86","5.0"
"16.43","4.0"
"11.71","5.0"
"12.88","5.0"
"13.52","5.0"
"2.02","5.0"
"9.24","5.0"
"2.15","4.0"
"44.26","2.0"
"33.06","3.0"
"6.07","4.0"
"12.95","4.0"
"10.54","5.0"
"18.35","5.0"
"31.09","4.0"
"8.13","5.0"
"11.21","5.0"
"10.41","5.0"
"5.71","4.0"
"22.44","2.0"
"19.69","5.0"
"11.26","1.0"
"2.70","5.0"
"10.06","3.0"
"17.14","1.0"
"7.13","3.0"
"2.26","4.0"
"2.56","5.0"
"14.09","5.0"
"6.83","5.0"
"4.14","4.0"
"20.88","5.0"
"35.05","1.0"
"23.34","1.0"
"14.19","4.0"
"6.30","5.0"
"6.95","5.0"
"14.78","4.0"
"30.02","3.0"
"19.68","4.0"
"7.81","5.0"
"2.30","5.0"
"3.16","5.0"
"3.83","5.0"
"15.93","2.0"
"1.98","5.0"
"30.93","5.0"
"28.79","4.0"
"16.50","1.0"
"13.98","4.0"
"4.53","5.0"
"10.09","4.0"
"9.07","3.0"
"15.39","4.0"
"12.57","5.0"
"11.30","5.0"
"1.94","5.0"
"29.94","3.0"
"6.86","3.0"
"4.17","5.0"
"8.72","4.0"
"8.56","5.0"
"5.65","5.0"
"3.38","5.0"
"1.52","5.0"
"10.18","5.0"
"13.53","4.0"
"22.91","2.0"
"31.75","4.0"
"12.42","5.0"
"17.07","5.0"
"9.27","4.0"
"5.19","5.0"
"1.79","5.0"
"22.31","5.0"
"7.00","5.0"
"8.08","5.0"
"24.72","4.0"
"17.89","4.0"
"5.15","5.0"
"14.32","5.0"
"7.99","4.0"
"8.06","5.0"
"9.18","5.0"
"6.98","4.0"
"12.34","5.0"
"12.83","5.0"
"2.47","5.0"
"3.79","1.0"
"26.08","5.0"
"8.15","5.0"
"3.35","1.0"
"18.11","5.0"
"10.13","4.0"
"17.48","5.0"
"2.05","3.0"
"28.84","1.0"
"9.75","5.0"
"11.85","5.0"
"3.63","5.0"
"26.94","3.0"
"4.09","4.0"
"11.24","5.0"
"9.02","5.0"
"8.30","5.0"
"11.22","5.0"
"8.70","4.0"
"7.89","5.0"
"2.44","3.0"
"21.51","1.0"
"22.07","2.0"
"16.47","4.0"
"6.12","5.0"
"1.89","4.0"
"12.32","5.0"
"13.51","5.0"
"13.96","4.0"
"8.05","5.0"
"9.32","5.0"
"6.65","4.0"
"3.31","4.0"
"11.03","5.0"
"14.06","5.0"
"20.81","3.0"
"10.84","5.0"
"23.60","5.0"
"5.68","3.0"
"18.03","5.0"
"18.08","1.0"
"10.47","5.0"
"5.69","5.0"
"7.04","5.0"
"17.20","5.0"
"13.23","5.0"
"25.18","5.0"
"13.40","5.0"
"6.06","5.0"
"14.16","5.0"
"4.87","5.0"
"5.12","5.0"
"13.81","5.0"
"6.42","5.0"
"12.68","2.0"
"9.96","4.0"
"7.56","5.0"
"16.34","1.0"
"4.93","5.0"
"5.10","3.0"
"8.80","5.0"
"10.20","4.0"
"11.03","5.0"
"6.26","3.0"
"13.19","5.0"
"6.22","5.0"
"8.79","5.0"
"9.74","1.0"
"7.00","5.0"
"6.97","5.0"
"45.73","1.0"
"9.41","5.0"
"26.80","3.0"
"4.62","5.0"
"6.03","5.0"
"4.37","4.0"
"18.33","4.0"
"9.16","1.0"
"11.49","5.0"
"11.00","5.0"
"7.43","5.0"
"9.54","4.0"
"11.92","5.0"
"4.96","5.0"
"10.56","5.0"
"11.25","5.0"
"2.60","4.0"
"31.80","4.0"
"3.50","5.0"
"6.05","5.0"
"20.41","3.0"
"16.85","5.0"
"5.40","5.0"
"13.20","2.0"
"19.00","5.0"
"11.59","4.0"
"21.51","4.0"
"3.78","4.0"
"6.33","5.0"
"8.85","5.0"
"5.26","2.0"
"4.29","5.0"
"8.15","5.0"
"4.92","3.0"
"17.22","5.0"
"16.24","5.0"
"17.74","3.0"
"14.67","5.0"
"11.36","5.0"
"13.27","5.0"
"24.13","5.0"
"10.69","4.0"
"1.86","4.0"
"2.04","5.0"
"10.78","5.0"
"15.77","5.0"
"7.29","5.0"
"4.91","4.0"
"8.04","5.0"
"9.85","5.0"
"15.99","3.0"
"9.80","5.0"
"13.51","4.0"
"15.04","3.0"
"7.33","5.0"
"3.46","5.0"
"4.35","5.0"
"9.90","4.0"
"12.00","5.0"
"5.08","5.0"
"3.30","3.0"
"14.60","5.0"
"5.19","5.0"
"3.06","4.0"
"7.48","3.0"
"15.94","1.0"
"5.12","5.0"
"5.26","5.0"
"10.56","3.0"
"5.11","5.0"
"14.02","5.0"
"11.75","5.0"
"18.14","5.0"
"4.27","5.0"
"37.13","5.0"
"7.00","2.0"
"5.35","5.0"
"11.14","5.0"
"5.91","4.0"
"23.44","1.0"
"11.01","5.0"
"5.06","5.0"
"15.17","5.0"
"12.70","5.0"
"11.45","3.0"
"10.75","3.0"
"17.85","1.0"
"11.05","5.0"
"1.03","5.0"
"7.67","5.0"
"8.62","1.0"
"17.83","4.0"
"8.23","5.0"
"11.40","4.0"
"7.47","5.0"
"7.01","4.0"
"5.44","4.0"
"20.07","4.0"
"12.44","5.0"
"5.10","5.0"
"7.37","5.0"
"6.98","5.0"
"19.90","5.0"
"2.94","5.0"
"8.08","5.0"
"15.14","4.0"
"20.14","5.0"
"19.98","5.0"
"5.95","5.0"
"10.87","3.0"
"18.02","5.0"
"19.03","4.0"
"2.05","5.0"
"5.65","5.0"
"10.00","5.0"
"3.86","2.0"
"12.14","1.0"
"8.90","3.0"
"6.92","4.0"
"19.44","4.0"
"13.51","5.0"
"1.97","5.0"
"7.69","2.0"
"5.23","5.0"
"5.07","5.0"
"8.59","5.0"
"33.66","2.0"
"9.13","5.0"
"9.07","5.0"
"11.81","1.0"
"6.27","5.0"
"3.92","1.0"
"8.55","4.0"
"18.17","5.0"
"10.42","5.0"
"20.97","4.0"
"14.01","4.0"
"8.04","5.0"
"3.29","5.0"
"6.13","5.0"
"7.21","5.0"
"8.00","5.0"
"15.05","5.0"
"6.49","4.0"
"21.17","4.0"
"3.94","5.0"
"12.05","2.0"
"19.25","5.0"
"5.83","5.0"
"8.79","4.0"
"7.16","4.0"
"14.39","3.0"
"7.68","5.0"
"15.41","4.0"
"12.99","1.0"
"28.42","5.0"
"17.08","4.0"
"4.23","5.0"
"10.09","4.0"
"19.74","4.0"
"11.18","4.0"
"42.34","1.0"
"18.24","4.0"
"7.33","5.0"
"25.36","1.0"
"5.17","5.0"
"12.02","5.0"
"15.55","5.0"
"21.28","5.0"
"10.12","5.0"
"6.00","5.0"
"7.51","5.0"
"6.07","5.0"
"6.24","5.0"
"14.00","5.0"
"9.31","5.0"
"7.57","4.0"
"46.47","1.0"
"23.40","5.0"
"6.37","5.0"
"3.95","5.0"
"13.00","5.0"
"7.43","5.0"
"27.92","5.0"
"63.63","5.0"
"7.25","5.0"
"13.27","5.0"
"9.14","5.0"
"10.02","5.0"
"11.30","5.0"
"3.75","5.0"
"3.22","5.0"
"8.98","4.0"
"24.36","5.0"
"10.42","5.0"
"11.22","5.0"
"10.09","4.0"
"13.49","5.0"
"2.29","5.0"
"4.89","2.0"
"11.49","4.0"
"6.21","4.0"
"8.92","5.0"
"6.68","5.0"
"9.21","3.0"
"13.05","5.0"
"8.92","5.0"
"13.15","5.0"
"12.65","5.0"
"6.27","5.0"
"3.86","5.0"
"9.23","5.0"
"14.05","2.0"
"13.74","5.0"
"2.13","5.0"
"15.23","5.0"
"12.40","5.0"
"11.82","4.0"
"20.07","5.0"
"10.18","5.0"
"5.93","5.0"
"2.27","5.0"
"6.27","4.0"
"18.74","4.0"
"2.51","5.0"
"24.76","1.0"
"3.78","2.0"
"9.58","5.0"
"13.39","5.0"
"7.13","5.0"
"2.06","5.0"
"11.40","1.0"
"6.56","5.0"
"19.43","1.0"
"2.72","2.0"
"12.99","5.0"
"7.86","5.0"
"12.66","5.0"
"2.56","5.0"
"6.19","5.0"
"10.16","3.0"
"16.01","5.0"
"18.08","5.0"
"20.38","5.0"
"2.66","5.0"
"13.99","5.0"
"6.25","5.0"
"6.82","5.0"
"11.30","4.0"
"30.70","4.0"
"8.97","5.0"
"13.93","5.0"
"11.88","1.0"
"34.94","2.0"
"5.45","5.0"
"11.48","3.0"
"9.63","5.0"
"5.07","3.0"
"12.26","5.0"
"9.89","1.0"
"12.38","1.0"
"18.96","5.0"
"12.71","3.0"
"17.45","1.0"
"1.37","5.0"
"2.67","4.0"
"14.40","5.0"
"1.74","5.0"
"19.06","1.0"
"15.20","5.0"
"30.01","1.0"
"22.42","4.0"
"12.31","5.0"
"12.10","5.0"
"8.32","3.0"
"14.55","5.0"
"3.41","4.0"
"10.72","2.0"
"8.21","5.0"
"7.93","5.0"
"7.80","5.0"
"30.06","5.0"
"6.09","4.0"
"29.15","5.0"
"11.44","5.0"
"8.00","5.0"
"11.27","5.0"
"6.01","5.0"
"5.07","4.0"
"21.37","5.0"
"16.15","4.0"
"14.86","5.0"
"14.29","5.0"
"6.66","4.0"
"11.25","4.0"
"6.14","4.0"
"7.34","5.0"
"6.59","5.0"
"11.20","5.0"
"22.34","5.0"
"17.90","1.0"
"8.29","2.0"
"4.32","5.0"
"3.38","3.0"
"19.02","5.0"
"7.18","5.0"
"10.04","5.0"
"17.19","5.0"
"6.45","2.0"
"5.18","4.0"
"8.52","5.0"
"12.22","3.0"
"9.13","1.0"
"12.32","2.0"
"9.77","3.0"
"3.04","5.0"
"7.80","1.0"
"6.24","5.0"
"43.35","1.0"
"2.14","5.0"
"20.91","5.0"
"9.92","5.0"
"17.20","5.0"
"4.00","5.0"
"11.18","3.0"
"24.43","4.0"
"7.10","5.0"
"11.13","5.0"
"15.18","5.0"
"7.34","4.0"
"24.62","1.0"
"16.33","1.0"
"7.97","5.0"
"6.75","4.0"
"9.44","5.0"
"20.63","5.0"
"5.45","5.0"
"18.96","5.0"
"27.34","2.0"
"5.41","5.0"
"3.88","5.0"
"15.12","4.0"
"42.28","1.0"
"14.03","5.0"
"14.30","4.0"
"13.30","5.0"
"8.00","5.0"
"14.40","5.0"
"12.09","5.0"
"6.27","4.0"
"5.44","5.0"
"32.55","4.0"
"13.05","1.0"
"5.35","5.0"
"17.83","5.0"
"16.80","5.0"
"5.21","4.0"
"18.05","2.0"
"10.40","5.0"
"6.68","5.0"
"13.77","4.0"
"18.07","4.0"
"22.14","5.0"
"14.64","5.0"
"19.31","3.0"
"16.16","5.0"
"13.82","5.0"
"10.31","5.0"
"11.13","5.0"
"12.34","5.0"
"22.80","5.0"
"7.53","5.0"
"132.12","1.0"
"5.92","4.0"
"14.58","5.0"
"8.06","5.0"
"13.90","5.0"
"6.41","5.0"
"19.07","5.0"
"6.00","5.0"
"8.84","3.0"
"5.99","2.0"
"19.65","4.0"
"15.71","5.0"
"17.75","1.0"
"5.74","4.0"
"9.73","5.0"
"5.78","4.0"
"10.07","3.0"
"14.36","3.0"
"33.36","4.0"
"10.85","5.0"
"2.79","4.0"
"2.13","5.0"
"7.61","5.0"
"12.88","3.0"
"7.56","5.0"
"6.77","5.0"
"8.44","5.0"
"20.39","1.0"
"6.32","5.0"
